employee_id,gender,company_type,wfh_setup_available,designation,resource_allocation,mental_fatigue_score,hours_per_week,years_experience,team_size,burn_rate
EMP_02367,Male,Product,No,3,3.5,1.53,36,7,16,0.3596
EMP_02368,Female,Service,Yes,4,1.6,5.68,56,9,28,0.4594
EMP_02369,Male,Service,Yes,4,6.5,1.03,41,4,21,0.5293
EMP_02370,Female,Service,Yes,3,5.0,2.02,62,5,24,0.4948
EMP_02371,Female,Service,Yes,3,6.5,2.35,42,15,19,0.3853
EMP_02372,Female,Product,No,3,5.9,4.44,31,9,28,0.3637
EMP_02373,Female,Product,Yes,5,8.2,0.46,32,18,6,0.4701
EMP_02374,Male,Service,Yes,1,7.8,5.0,40,14,3,0.4793
EMP_02375,Female,Product,Yes,5,7.9,9.29,34,15,19,0.524
EMP_02376,Male,Product,Yes,4,5.5,0.24,31,1,12,0.4694
EMP_02377,Male,Service,Yes,4,4.2,6.31,57,19,10,0.3574
EMP_02378,Female,Product,Yes,4,9.4,8.36,42,1,28,0.7046
EMP_02379,Male,Service,Yes,3,1.5,3.12,64,6,13,0.3583
EMP_02380,Female,Product,No,2,2.4,1.32,69,8,22,0.3548
EMP_02381,Female,Product,Yes,5,4.8,0.43,42,4,12,0.6098
EMP_02382,Female,Product,Yes,2,6.5,6.44,41,16,21,0.4402
EMP_02383,Female,Service,Yes,1,1.1,5.52,47,11,8,0.2156
EMP_02384,Male,Product,Yes,1,7.5,2.29,47,4,13,0.5103
EMP_02385,Male,Product,No,5,6.0,8.32,46,11,18,0.5037
EMP_02386,Female,Service,Yes,4,5.4,7.36,68,10,12,0.5872
EMP_02387,Male,Service,Yes,1,4.8,2.76,51,17,27,0.3411
EMP_02388,Female,Product,No,2,5.7,7.53,42,9,24,0.5226
EMP_02389,Female,Product,Yes,2,2.5,2.45,67,10,3,0.3968
EMP_02390,Female,Product,Yes,3,2.0,6.75,48,8,10,0.3253
EMP_02391,Male,Service,Yes,4,3.6,1.19,53,14,19,0.4341
EMP_02392,Male,Service,Yes,3,7.4,6.92,48,13,21,0.4852
EMP_02393,Male,Product,No,5,6.3,2.39,50,3,11,0.712
EMP_02394,Male,Service,Yes,1,5.3,5.72,53,14,22,0.2973
EMP_02395,Female,Product,Yes,3,6.1,1.72,59,14,10,0.4181
EMP_02396,Male,Product,Yes,3,6.0,7.26,57,3,11,0.6378
EMP_02397,Male,Product,Yes,5,3.8,0.61,64,16,18,0.4703
EMP_02398,Male,Product,No,2,1.9,1.65,67,10,16,0.3444
EMP_02399,Female,Product,Yes,2,9.1,1.84,46,4,26,0.623
EMP_02400,Female,Product,No,5,6.4,0.41,63,18,8,0.495
EMP_02401,Male,Service,Yes,2,7.3,7.45,38,4,11,0.5224
EMP_02402,Male,Product,No,5,5.2,9.81,42,2,13,0.5878
EMP_02403,Male,Service,Yes,2,7.8,7.78,43,11,24,0.4014
EMP_02404,Male,Product,Yes,5,6.3,8.61,55,15,17,0.5937
EMP_02405,Female,Product,No,2,1.5,0.06,50,11,17,0.1881
EMP_02406,Female,Product,No,3,9.0,1.18,49,6,7,0.6461
EMP_02407,Male,Product,Yes,3,3.7,5.59,40,18,10,0.3642
EMP_02408,Male,Product,Yes,2,2.2,9.78,64,18,22,0.258
EMP_02409,Non-binary,Product,Yes,5,1.8,6.61,60,1,5,0.4776
EMP_02410,Male,Product,No,3,7.5,3.74,47,13,22,0.5059
EMP_02411,Female,Product,Yes,1,7.3,1.46,43,1,27,0.4869
EMP_02412,Male,Service,No,2,7.3,1.53,34,13,6,0.4251
EMP_02413,Male,Service,No,1,9.2,3.63,46,5,9,0.6396
EMP_02414,Male,Product,No,1,4.1,7.14,50,17,19,0.3293
EMP_02415,Male,Product,Yes,4,6.1,0.32,43,16,14,0.4463
EMP_02416,Non-binary,Product,Yes,1,6.6,8.52,32,18,8,0.4345
EMP_02417,Male,Service,No,1,9.8,9.42,60,10,26,0.6417
EMP_02418,Male,Product,No,4,3.8,8.89,54,17,25,0.4804
EMP_02419,Male,Product,No,4,9.6,9.13,46,7,23,0.821
EMP_02420,Male,Product,Yes,4,2.3,0.15,55,15,6,0.3606
EMP_02421,Male,Service,No,5,7.9,9.78,46,19,20,0.6201
EMP_02422,Male,Product,Yes,4,6.7,3.66,48,9,18,0.5785
EMP_02423,Female,Service,Yes,5,8.4,8.69,56,5,3,0.7645
EMP_02424,Male,Product,No,2,1.3,1.87,36,10,19,0.1662
EMP_02425,Male,Service,Yes,5,1.7,4.47,55,13,7,0.3463
EMP_02426,Female,Service,No,2,1.6,0.44,34,1,27,0.3172
EMP_02427,Male,Product,Yes,4,6.3,0.4,31,6,25,0.5586
EMP_02428,Non-binary,Service,Yes,4,6.4,9.43,45,3,20,0.598
EMP_02429,Male,Product,Yes,2,9.2,8.11,40,17,8,0.5033
EMP_02430,Female,Service,Yes,3,5.2,5.3,68,12,28,0.4671
EMP_02431,Female,Service,Yes,5,1.6,5.25,52,11,25,0.4415
EMP_02432,Female,Product,No,1,2.9,7.49,64,8,15,0.3676
EMP_02433,Non-binary,Service,No,4,1.1,3.42,35,12,10,0.2565
EMP_02434,Male,Product,Yes,5,8.0,7.62,66,11,29,0.7131
EMP_02435,Non-binary,Product,Yes,5,8.3,4.85,30,5,27,0.6504
EMP_02436,Male,Product,No,4,10.0,6.38,62,8,21,0.7311
EMP_02437,Male,Service,No,2,4.7,9.65,47,12,18,0.4094
EMP_02438,Male,Product,No,4,1.2,4.71,32,6,20,0.2172
EMP_02439,Male,Product,No,5,3.1,4.18,48,9,9,0.4747
EMP_02440,Male,Service,Yes,3,6.3,9.06,39,17,26,0.5246
EMP_02441,Female,Product,Yes,2,9.7,9.03,49,2,11,0.707
EMP_02442,Male,Product,Yes,4,1.9,9.92,40,1,28,0.3997
EMP_02443,Female,Product,Yes,1,2.1,5.51,61,18,23,0.1599
EMP_02444,Female,Product,No,4,7.3,3.44,69,3,27,0.6695
EMP_02445,Male,Product,Yes,5,7.0,2.4,49,14,3,0.5472
EMP_02446,Male,Product,No,5,3.3,0.34,61,13,11,0.4974
EMP_02447,Male,Service,No,1,8.3,7.27,66,2,12,0.5686
EMP_02448,Male,Service,No,2,2.2,2.33,51,4,23,0.3561
EMP_02449,Male,Product,No,5,9.3,6.07,33,15,20,0.63
EMP_02450,Male,Product,Yes,2,2.8,9.17,42,5,24,0.3689
EMP_02451,Male,Product,No,2,1.7,9.5,35,10,3,0.283
EMP_02452,Non-binary,Service,Yes,4,4.1,0.04,58,9,15,0.4904
EMP_02453,Female,Product,Yes,2,2.7,3.17,31,18,16,0.2597
EMP_02454,Male,Product,No,5,5.7,8.37,54,3,25,0.7347
EMP_02455,Female,Service,Yes,5,7.2,5.36,61,14,9,0.6022
EMP_02456,Male,Product,No,3,5.4,8.08,55,10,28,0.6087
EMP_02457,Male,Product,No,2,6.9,8.53,55,17,10,0.4653
EMP_02458,Female,Service,No,3,4.3,4.43,67,15,3,0.4502
EMP_02459,Male,Service,Yes,4,1.3,3.59,51,18,4,0.3302
EMP_02460,Male,Product,No,3,9.8,4.55,39,17,13,0.5023
EMP_02461,Non-binary,Service,Yes,2,8.4,6.53,52,3,3,0.6949
EMP_02462,Female,Product,No,5,1.7,3.67,33,16,26,0.328
EMP_02463,Female,Service,Yes,4,5.0,7.75,45,19,14,0.5007
EMP_02464,Female,Product,No,2,6.7,9.04,62,13,10,0.5029
EMP_02465,Female,Service,Yes,4,2.7,2.82,42,17,5,0.2741
EMP_02466,Male,Service,Yes,1,6.2,9.65,42,16,12,0.3891
EMP_02467,Male,Service,Yes,2,5.8,6.23,62,9,17,0.4399
EMP_02468,Male,Service,Yes,1,2.9,8.78,43,12,14,0.2348
EMP_02469,Male,Product,No,3,2.3,1.04,37,3,4,0.212
EMP_02470,Male,Product,Yes,2,7.8,2.51,55,9,27,0.5949
EMP_02471,Male,Product,Yes,1,3.9,3.21,51,16,7,0.2308
EMP_02472,Non-binary,Service,Yes,5,3.2,3.03,30,5,11,0.4369
EMP_02473,Female,Service,Yes,3,7.6,1.72,45,19,20,0.4555
EMP_02474,Female,Product,Yes,2,7.6,8.68,58,13,8,0.5595
EMP_02475,Male,Service,No,2,3.5,4.19,52,2,13,0.3476
EMP_02476,Female,Service,Yes,5,8.9,9.63,34,19,16,0.5477
EMP_02477,Male,Service,Yes,5,7.2,5.83,50,18,3,0.6404
EMP_02478,Female,Service,Yes,1,4.1,1.38,65,12,25,0.3007
EMP_02479,Male,Product,Yes,1,4.8,5.46,49,18,6,0.3004
EMP_02480,Female,Product,Yes,1,7.5,9.94,37,5,9,0.4623
EMP_02481,Male,Product,Yes,4,2.9,5.65,55,8,11,0.4891
EMP_02482,Female,Product,No,3,5.2,0.02,54,16,19,0.3727
EMP_02483,Non-binary,Service,Yes,2,6.9,9.33,36,2,19,0.5396
EMP_02484,Male,Service,Yes,3,5.9,2.35,51,13,13,0.4805
EMP_02485,Male,Service,Yes,5,6.5,6.89,62,1,25,0.7435
EMP_02486,Non-binary,Service,No,3,5.9,5.15,34,5,28,0.5015
EMP_02487,Male,Product,No,3,2.8,3.25,67,12,29,0.3853
EMP_02488,Female,Product,Yes,1,4.7,2.83,41,4,14,0.2768
EMP_02489,Female,Product,No,5,5.8,9.29,43,5,17,0.549
EMP_02490,Male,Product,Yes,3,8.0,9.12,36,11,4,0.4851
EMP_02491,Male,Product,Yes,2,6.9,5.13,57,10,10,0.4627
EMP_02492,Male,Product,Yes,1,4.8,2.58,45,8,22,0.3761
EMP_02493,Female,Product,Yes,3,9.8,1.02,31,9,25,0.4673
EMP_02494,Male,Product,Yes,5,2.0,1.57,60,7,28,0.4869
EMP_02495,Male,Service,Yes,2,2.9,5.22,65,14,4,0.2984
EMP_02496,Male,Product,Yes,5,4.1,3.08,43,11,26,0.4978
EMP_02497,Female,Product,Yes,5,3.1,0.42,57,18,8,0.4817
EMP_02498,Female,Product,Yes,5,6.6,4.55,61,18,3,0.59
EMP_02499,Non-binary,Service,Yes,4,1.4,7.46,57,8,27,0.4532
EMP_02500,Male,Product,No,2,2.6,8.92,41,2,29,0.331
EMP_02501,Female,Product,Yes,5,3.6,5.85,42,7,20,0.4696
EMP_02502,Female,Service,No,4,7.2,7.23,51,5,6,0.7016
EMP_02503,Female,Service,No,1,8.9,3.64,58,14,27,0.595
EMP_02504,Non-binary,Service,Yes,4,8.2,4.96,59,14,10,0.6634
EMP_02505,Male,Product,Yes,1,2.6,7.3,44,3,10,0.2154
EMP_02506,Male,Product,Yes,4,6.1,7.28,69,6,16,0.5929
EMP_02507,Female,Product,Yes,5,1.3,4.25,33,17,22,0.2722
EMP_02508,Male,Service,Yes,4,3.8,5.44,62,8,16,0.5283
EMP_02509,Female,Product,Yes,4,8.3,9.24,38,3,3,0.6475
EMP_02510,Female,Product,Yes,5,5.1,6.32,67,15,28,0.6028
EMP_02511,Male,Product,No,1,2.3,6.43,45,5,22,0.2222
EMP_02512,Female,Product,Yes,5,4.9,7.85,55,19,5,0.5564
EMP_02513,Male,Product,No,2,2.8,1.15,56,2,17,0.3794
EMP_02514,Male,Service,Yes,4,4.5,5.23,40,8,29,0.502
EMP_02515,Female,Service,No,2,5.4,9.59,55,9,21,0.374
EMP_02516,Female,Product,Yes,5,4.1,3.62,43,5,3,0.5399
EMP_02517,Male,Product,Yes,5,9.4,2.95,30,3,27,0.6721
EMP_02518,Male,Service,No,3,6.1,6.01,40,12,5,0.4548
EMP_02519,Female,Product,No,2,8.6,2.21,59,3,22,0.5882
EMP_02520,Female,Product,Yes,3,7.8,5.56,53,19,3,0.4641
EMP_02521,Female,Product,Yes,2,7.0,1.56,33,16,21,0.3581
EMP_02522,Male,Service,No,3,5.5,5.8,51,16,19,0.462
EMP_02523,Male,Service,No,3,1.0,6.02,37,1,15,0.3984
EMP_02524,Male,Service,Yes,2,6.5,4.18,45,17,22,0.3588
EMP_02525,Female,Product,Yes,5,4.2,3.83,62,3,18,0.6562
EMP_02526,Male,Product,No,1,2.1,2.45,62,17,28,0.2616
EMP_02527,Male,Service,Yes,5,5.0,3.31,39,17,14,0.4017
EMP_02528,Non-binary,Product,No,1,7.6,4.98,31,16,9,0.3629
EMP_02529,Male,Service,Yes,2,9.7,2.48,33,6,28,0.5953
EMP_02530,Non-binary,Service,No,4,4.4,7.83,52,18,29,0.4237
EMP_02531,Female,Product,No,5,5.9,7.09,56,14,26,0.5806
EMP_02532,Female,Service,No,3,8.7,2.69,62,8,26,0.663
EMP_02533,Male,Product,Yes,5,4.0,0.97,62,19,19,0.4498
EMP_02534,Male,Service,Yes,2,2.3,0.0,49,9,13,0.2624
EMP_02535,Female,Product,Yes,4,3.5,5.97,42,18,24,0.3252
EMP_02536,Female,Product,No,4,9.1,2.11,40,1,10,0.6601
EMP_02537,Female,Service,No,5,2.4,0.13,48,17,12,0.3224
EMP_02538,Male,Service,Yes,5,4.0,3.59,61,4,18,0.564
EMP_02539,Female,Product,No,5,5.2,9.62,32,16,12,0.4801
EMP_02540,Female,Service,No,2,8.6,6.9,42,12,26,0.4858
EMP_02541,Female,Product,Yes,1,9.4,8.58,57,13,27,0.5
EMP_02542,Female,Product,Yes,1,4.8,1.45,51,2,10,0.3444
EMP_02543,Female,Product,No,3,9.4,0.73,48,12,7,0.5775
EMP_02544,Female,Product,Yes,2,2.5,0.12,60,10,19,0.2242
EMP_02545,Male,Product,No,4,2.4,9.56,49,15,15,0.4227
EMP_02546,Male,Product,Yes,3,9.5,3.0,53,5,27,0.73
EMP_02547,Male,Product,No,4,5.6,4.6,61,1,12,0.6903
EMP_02548,Male,Product,Yes,4,2.7,3.95,38,8,12,0.3649
EMP_02549,Male,Product,Yes,5,5.4,7.3,48,18,28,0.483
EMP_02550,Male,Service,Yes,4,8.0,3.1,52,6,28,0.6172
EMP_02551,Male,Product,Yes,4,8.4,5.35,54,1,23,0.6729
EMP_02552,Male,Service,Yes,2,8.8,9.96,62,14,25,0.6207
EMP_02553,Female,Service,Yes,5,6.1,4.44,31,10,14,0.4374
EMP_02554,Non-binary,Service,No,5,8.8,5.51,32,4,14,0.6727
EMP_02555,Male,Service,No,3,5.6,5.03,57,18,9,0.4021
EMP_02556,Non-binary,Service,Yes,5,6.5,8.03,66,19,13,0.5817
EMP_02557,Male,Product,No,1,7.8,2.67,64,8,22,0.4772
EMP_02558,Male,Product,Yes,2,4.8,1.7,43,12,26,0.3425
EMP_02559,Male,Service,No,3,1.7,7.54,53,10,29,0.373
EMP_02560,Male,Service,No,1,4.2,4.16,66,13,28,0.3527
EMP_02561,Female,Service,Yes,4,6.6,9.14,32,7,27,0.5097
EMP_02562,Female,Product,No,1,2.7,6.44,52,17,14,0.128
EMP_02563,Male,Service,No,3,2.3,5.64,63,12,6,0.4554
EMP_02564,Male,Product,Yes,5,3.6,0.7,38,6,20,0.5114
EMP_02565,Male,Product,No,2,1.3,7.3,47,7,12,0.3751
EMP_02566,Male,Product,No,3,7.7,6.86,31,13,22,0.5104
EMP_02567,Male,Service,Yes,1,3.3,6.4,51,14,4,0.332
EMP_02568,Male,Service,No,1,2.1,2.68,64,13,3,0.1487
EMP_02569,Female,Product,No,3,7.3,9.47,60,6,16,0.5641
EMP_02570,Female,Service,Yes,3,8.6,3.22,55,19,19,0.4948
EMP_02571,Male,Product,Yes,3,1.2,1.52,43,13,29,0.2386
EMP_02572,Female,Product,Yes,5,3.1,9.87,57,9,6,0.4981
EMP_02573,Male,Product,No,3,9.5,7.46,40,11,27,0.6576
EMP_02574,Male,Product,No,4,4.5,4.15,61,10,11,0.5546
EMP_02575,Male,Product,Yes,2,9.4,9.36,50,3,9,0.7064
EMP_02576,Female,Product,No,2,3.5,0.91,52,19,23,0.2834
EMP_02577,Non-binary,Service,No,4,3.0,0.88,53,7,24,0.4437
EMP_02578,Female,Service,No,1,2.9,6.82,41,5,19,0.372
EMP_02579,Male,Product,Yes,1,1.8,1.78,32,15,5,0.1979
EMP_02580,Female,Product,Yes,1,9.1,9.17,35,2,3,0.5459
EMP_02581,Male,Product,No,1,9.8,8.4,41,11,12,0.4838
EMP_02582,Female,Product,Yes,5,9.6,3.06,49,6,7,0.8119
EMP_02583,Male,Product,No,4,8.7,8.89,35,5,6,0.7602
EMP_02584,Male,Product,No,2,8.6,0.43,49,7,21,0.6625
EMP_02585,Female,Service,Yes,4,6.9,5.49,43,4,8,0.6376
EMP_02586,Female,Service,No,2,8.4,9.36,30,5,8,0.5334
EMP_02587,Male,Product,Yes,1,2.9,8.55,49,5,11,0.2675
EMP_02588,Female,Product,Yes,5,4.5,3.56,51,10,22,0.5206
EMP_02589,Male,Product,Yes,3,6.8,1.83,69,18,11,0.4504
EMP_02590,Female,Service,Yes,3,8.9,2.11,60,2,17,0.6285
EMP_02591,Female,Product,Yes,1,6.9,5.15,60,15,22,0.465
EMP_02592,Female,Product,No,1,8.6,5.97,57,9,10,0.5051
EMP_02593,Female,Service,No,4,5.3,0.33,41,2,26,0.5198
EMP_02594,Male,Product,Yes,5,7.5,4.14,45,3,4,0.7654
EMP_02595,Male,Product,No,5,9.8,8.3,62,2,12,0.7574
EMP_02596,Female,Product,Yes,4,2.4,4.44,64,2,16,0.451
EMP_02597,Male,Product,Yes,5,9.3,1.69,33,19,26,0.6194
EMP_02598,Male,Product,No,5,5.7,9.55,39,14,4,0.5158
EMP_02599,Male,Product,No,3,6.8,2.66,63,18,29,0.4568
EMP_02600,Male,Product,No,5,8.9,7.98,32,1,26,0.7582
EMP_02601,Female,Product,Yes,1,4.7,1.94,60,7,24,0.3655
EMP_02602,Male,Service,No,3,4.8,4.23,60,8,15,0.3846
EMP_02603,Female,Product,No,1,5.7,4.9,30,12,21,0.2704
EMP_02604,Male,Product,No,1,1.2,5.01,34,4,29,0.1227
EMP_02605,Male,Service,Yes,4,5.5,5.16,34,7,9,0.5402
EMP_02606,Male,Service,Yes,5,3.6,2.25,31,18,14,0.2872
EMP_02607,Male,Service,No,5,9.4,5.16,44,18,8,0.5755
EMP_02608,Male,Product,No,5,1.8,4.82,30,10,5,0.2979
EMP_02609,Female,Product,Yes,5,5.1,2.09,50,10,7,0.5786
EMP_02610,Male,Service,Yes,3,9.5,9.88,66,6,6,0.7074
EMP_02611,Female,Service,Yes,2,9.1,8.66,36,12,16,0.5945
EMP_02612,Male,Product,Yes,1,7.3,8.88,40,10,8,0.4792
EMP_02613,Male,Service,Yes,2,6.3,6.86,55,13,19,0.5099
EMP_02614,Female,Product,Yes,2,3.5,1.6,31,12,19,0.2292
EMP_02615,Male,Service,Yes,2,4.3,5.68,59,19,26,0.2696
EMP_02616,Male,Service,Yes,3,1.8,8.21,43,1,15,0.3764
EMP_02617,Male,Service,Yes,2,8.1,0.39,34,1,26,0.3751
EMP_02618,Male,Service,Yes,3,3.9,4.96,60,11,14,0.4559
EMP_02619,Female,Service,Yes,4,7.0,3.96,61,18,27,0.5561
EMP_02620,Male,Product,No,4,4.2,2.12,63,2,26,0.5204
EMP_02621,Female,Product,Yes,4,5.2,3.78,39,6,4,0.474
EMP_02622,Female,Product,No,3,6.0,9.83,60,16,16,0.5566
EMP_02623,Male,Product,Yes,3,8.2,7.23,56,1,29,0.7058
EMP_02624,Female,Service,No,1,2.9,3.0,47,9,7,0.3268
EMP_02625,Male,Product,Yes,2,4.6,6.05,34,15,10,0.2586
EMP_02626,Non-binary,Product,Yes,5,2.2,2.47,46,16,17,0.2992
EMP_02627,Male,Service,Yes,5,1.7,6.11,40,14,11,0.3809
EMP_02628,Female,Service,No,2,6.4,8.96,34,7,18,0.4955
EMP_02629,Male,Product,Yes,5,2.7,5.57,67,1,15,0.5994
EMP_02630,Male,Product,Yes,5,1.5,7.33,66,16,24,0.4023
EMP_02631,Female,Product,Yes,5,9.1,4.53,50,9,17,0.8665
EMP_02632,Female,Service,No,3,5.8,5.24,53,11,6,0.5869
EMP_02633,Male,Product,Yes,3,2.2,6.95,59,10,27,0.3396
EMP_02634,Male,Service,Yes,3,1.5,8.12,45,11,18,0.2756
EMP_02635,Female,Product,Yes,2,2.1,6.59,51,6,14,0.2905
EMP_02636,Female,Product,Yes,4,5.2,9.77,31,2,22,0.6134
EMP_02637,Non-binary,Service,No,5,7.0,8.2,48,18,24,0.6246
EMP_02638,Female,Product,Yes,1,6.8,7.77,66,12,14,0.5077
EMP_02639,Non-binary,Product,Yes,3,2.3,8.45,31,14,17,0.2658
EMP_02640,Female,Product,No,1,6.7,2.81,40,8,7,0.4348
EMP_02641,Male,Product,No,5,4.6,4.32,62,4,3,0.6322
EMP_02642,Male,Product,Yes,4,5.2,5.64,38,18,22,0.4031
EMP_02643,Female,Product,No,1,8.2,4.62,54,13,28,0.4828
EMP_02644,Female,Product,Yes,5,4.0,8.47,35,14,5,0.5337
EMP_02645,Male,Product,Yes,5,2.3,0.27,40,15,10,0.3835
EMP_02646,Male,Service,No,3,8.9,2.09,56,19,9,0.4858
EMP_02647,Non-binary,Service,No,4,2.9,8.82,37,14,15,0.3254
EMP_02648,Male,Product,Yes,5,3.6,0.59,60,12,12,0.5195
EMP_02649,Male,Service,Yes,4,7.4,2.27,56,15,19,0.5244
EMP_02650,Male,Product,Yes,3,7.2,3.51,34,6,13,0.5313
EMP_02651,Male,Product,Yes,1,8.2,7.51,44,19,10,0.3728
EMP_02652,Male,Product,Yes,2,2.7,5.6,31,2,25,0.3595
EMP_02653,Male,Product,Yes,2,4.2,9.55,44,6,17,0.3568
EMP_02654,Male,Product,No,2,2.1,2.28,60,11,14,0.3051
EMP_02655,Female,Product,No,4,5.9,8.72,49,1,20,0.6052
EMP_02656,Male,Service,Yes,2,3.6,2.83,32,9,12,0.2823
EMP_02657,Female,Service,Yes,1,7.2,2.45,68,13,14,0.4589
EMP_02658,Female,Product,Yes,5,1.0,4.98,39,9,6,0.4213
EMP_02659,Male,Service,Yes,4,1.5,0.71,55,15,17,0.3052
EMP_02660,Female,Service,Yes,1,4.9,3.84,39,18,20,0.2912
EMP_02661,Male,Service,No,4,9.6,3.56,69,4,27,0.7359
EMP_02662,Female,Product,Yes,4,9.0,1.6,42,4,15,0.5814
EMP_02663,Male,Product,No,4,9.9,8.61,50,12,26,0.7248
EMP_02664,Female,Product,No,3,4.8,3.86,63,9,19,0.4668
EMP_02665,Female,Product,Yes,5,1.4,9.82,61,18,3,0.3515
EMP_02666,Male,Service,Yes,2,3.8,9.0,38,6,26,0.3205
EMP_02667,Male,Product,No,3,7.1,1.95,59,17,7,0.442
EMP_02668,Female,Product,No,5,2.2,5.05,30,17,19,0.3379
EMP_02669,Female,Service,No,2,3.7,6.02,41,13,29,0.2852
EMP_02670,Male,Service,Yes,3,1.5,8.19,64,12,22,0.2834
EMP_02671,Female,Product,Yes,3,5.3,8.86,53,14,20,0.4334
EMP_02672,Male,Service,Yes,1,2.9,6.24,69,8,11,0.3088
EMP_02673,Female,Product,No,3,1.8,0.35,39,15,12,0.1677
EMP_02674,Male,Product,No,4,4.7,4.81,53,9,24,0.5523
EMP_02675,Female,Product,No,3,4.2,8.85,47,1,29,0.4995
EMP_02676,Male,Service,Yes,4,5.8,7.14,37,17,27,0.5634
EMP_02677,Male,Service,No,5,7.7,8.7,42,10,19,0.6943
EMP_02678,Male,Product,Yes,5,2.0,6.74,45,5,3,0.5061
EMP_02679,Male,Product,Yes,4,8.1,0.44,43,11,29,0.5752
EMP_02680,Male,Product,Yes,1,1.2,9.68,38,3,6,0.3162
EMP_02681,Male,Product,No,1,5.0,9.18,38,2,20,0.4655
EMP_02682,Female,Product,No,5,6.3,1.27,34,4,17,0.591
EMP_02683,Male,Product,Yes,3,9.6,1.13,40,2,17,0.507
EMP_02684,Male,Service,No,5,6.2,5.39,48,1,3,0.5648
EMP_02685,Male,Service,Yes,5,2.4,7.57,67,9,24,0.4839
EMP_02686,Male,Product,Yes,4,5.7,3.82,39,3,26,0.5555
EMP_02687,Male,Product,Yes,1,4.6,1.36,45,6,3,0.258
EMP_02688,Male,Product,Yes,4,5.3,5.11,58,14,13,0.5258
EMP_02689,Male,Product,Yes,5,2.8,3.38,34,1,13,0.4817
EMP_02690,Male,Service,Yes,2,5.5,3.52,47,12,28,0.3795
EMP_02691,Male,Service,No,3,2.4,6.45,64,16,28,0.3516
EMP_02692,Female,Product,Yes,5,7.7,8.86,65,19,8,0.5341
EMP_02693,Male,Product,No,4,6.3,5.59,51,18,3,0.5741
EMP_02694,Male,Service,Yes,2,1.7,6.88,53,14,16,0.238
EMP_02695,Non-binary,Product,No,2,9.0,6.6,41,3,26,0.6073
EMP_02696,Male,Service,No,5,6.5,5.51,68,14,8,0.6404
EMP_02697,Female,Product,No,1,3.8,3.11,41,17,19,0.1772
EMP_02698,Male,Service,Yes,2,1.4,3.78,64,13,11,0.2715
EMP_02699,Female,Product,No,3,6.7,3.16,48,1,19,0.5227
EMP_02700,Female,Service,Yes,4,4.4,9.17,66,8,27,0.5604
EMP_02701,Male,Service,No,4,9.2,8.27,43,2,16,0.7341
EMP_02702,Non-binary,Product,Yes,4,1.3,5.79,52,19,21,0.2761
EMP_02703,Male,Service,Yes,5,1.4,9.12,69,15,10,0.4507
EMP_02704,Male,Service,Yes,4,9.5,8.86,51,14,26,0.7061
EMP_02705,Female,Product,No,4,9.7,9.28,40,14,25,0.7094
EMP_02706,Female,Product,Yes,3,1.2,2.22,31,18,14,0.2613
EMP_02707,Male,Product,No,1,7.4,7.18,39,15,4,0.4185
EMP_02708,Male,Product,No,5,3.0,6.09,34,10,5,0.4137
EMP_02709,Male,Product,No,5,7.3,7.34,59,18,23,0.5623
EMP_02710,Male,Service,Yes,4,8.8,2.63,50,4,15,0.6603
EMP_02711,Female,Product,No,3,1.9,6.95,62,7,7,0.3297
EMP_02712,Male,Service,Yes,2,3.1,4.1,54,2,20,0.3802
EMP_02713,Male,Product,Yes,4,1.2,8.34,36,9,3,0.3489
EMP_02714,Male,Product,No,4,1.4,7.95,69,4,7,0.4972
EMP_02715,Male,Product,No,5,1.3,2.11,57,12,23,0.3993
EMP_02716,Male,Product,No,5,8.2,1.84,45,10,14,0.6543
EMP_02717,Female,Product,Yes,4,3.7,7.18,66,11,21,0.5165
EMP_02718,Non-binary,Product,Yes,5,5.4,5.5,32,1,26,0.6484
EMP_02719,Female,Product,Yes,3,8.1,5.57,48,13,8,0.5012
EMP_02720,Male,Service,Yes,2,5.5,7.53,41,7,4,0.3977
EMP_02721,Female,Service,Yes,2,4.9,8.55,48,6,4,0.5209
EMP_02722,Female,Product,Yes,2,1.1,2.39,40,9,22,0.1726
EMP_02723,Female,Service,No,4,6.1,5.56,32,18,15,0.4967
EMP_02724,Male,Service,No,4,2.1,8.29,31,3,16,0.4673
EMP_02725,Male,Product,No,4,7.9,8.73,55,13,8,0.6005
EMP_02726,Male,Service,No,3,3.3,2.87,51,3,14,0.4408
EMP_02727,Male,Service,Yes,2,7.1,1.04,46,13,27,0.4538
EMP_02728,Male,Product,Yes,5,6.8,2.33,63,6,15,0.7722
EMP_02729,Male,Product,No,5,6.6,9.45,44,18,26,0.5563
EMP_02730,Male,Product,Yes,1,3.4,4.62,41,2,10,0.3163
EMP_02731,Female,Product,Yes,1,3.4,4.19,45,17,16,0.2482
EMP_02732,Male,Service,Yes,5,8.8,0.13,45,1,20,0.6932
EMP_02733,Male,Product,Yes,2,1.1,0.51,68,17,29,0.2155
EMP_02734,Non-binary,Service,No,4,2.6,6.69,35,5,6,0.3009
EMP_02735,Non-binary,Service,No,5,6.5,5.9,37,9,8,0.7009
EMP_02736,Female,Service,No,5,8.4,5.76,54,4,24,0.8311
EMP_02737,Non-binary,Service,Yes,1,4.2,1.1,48,14,28,0.256
EMP_02738,Male,Product,Yes,2,6.9,3.52,48,8,8,0.431
EMP_02739,Non-binary,Product,No,5,6.0,8.12,41,13,17,0.5091
